Product_Name,Rating,No_Of_Ratings,Specifications,Price,Original_Price,Discount,Page
"Samsung Galaxy A17 5G (Gray, 128 GB)",4.3,261 Ratings & 12 Reviews,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera5000 mAh BatterySamsung Exynos 1330 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,"₹18,690","₹21,999",15% off,37
"OnePlus 15 5G (Sand Storm, 256 GB)",4.7,41 Ratings & 4 Reviews,12 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera7300 mAh Battery12 months manufacturer warranty,"₹73,990","₹76,999",3% off,38
"POCO X7 5G (Yellow, 128 GB)",4.3,"28,239 Ratings & 2,138 Reviews",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display50MP + 8MP + 2MP | 20MP Front Camera5500 mAh BatteryDimensity 7300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"₹16,999","₹24,999",32% off,38
"realme Narzo 80 Pro 5G (Speed Silver, 256 GB)",4.5,821 Ratings & 41 Reviews,8 GB RAM | 256 GB ROM17.2 cm (6.77 inch) Display50MP Rear Camera6000 mAh Battery1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"₹22,388","₹23,999",6% off,38
"vivo V50 5G (Titanium Grey, 256 GB)",4.5,"8,087 Ratings & 654 Reviews",8 GB RAM | 256 GB ROM17.2 cm (6.77 inch) Display50MP + 50MP | 50MP Front Camera6000 mAh Battery7 Gen 3 Processor1 Year Manufacturer Warranty for Device and 6 Months Warranty for Inbox Accessories,"₹34,999","₹42,999",18% off,38
"itel P 55 5G (Mint Green, 128 GB)",4.1,850 Ratings & 50 Reviews,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display50MP + 5MP | 8MP Front Camera5000 mAh BatteryMediatek Dimensity 6080 ProcessorDomestic Warranty 1 year for handset and 6 months for accessories.,"₹10,999","₹13,499",18% off,38
"MOTOROLA Edge 60 Pro (Pantone Walnut, 256 GB)",4.3,"13,240 Ratings & 1,089 Reviews",12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display50MP + 50MP + 10MP | 50MP Front Camera6000 mAh BatteryDimensity 8350 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,"₹33,999","₹40,999",17% off,38
"Ai+ Nova 5G (Blue, 128 GB)",3.9,"3,381 Ratings & 301 Reviews",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.13 cm (6.745 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryT8200 Processor1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories,"₹8,999","₹12,999",30% off,38
"Tecno Spark 30C 5G (Azure Sky, 128 GB)",4.1,"1,152 Ratings & 49 Reviews",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Display48MP Rear Camera | 8MP Front Camera5000 mAh BatteryDimensity 6300 5G Processor1 Year Manufacturer Warranty for Phone,"₹10,499","₹12,999",19% off,38
"Samsung Galaxy A16 5G (Gold, 128 GB)",4.2,"4,230 Ratings & 186 Reviews",6 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months for Inbox Accessories,"₹15,999","₹19,999",20% off,38
"vivo Y19s 5G (Majestic Green, 64.0 GB)",4.7,16 Ratings & 0 Reviews,4 GB RAM | 64.0 GB ROM | Expandable Upto 2 TB17.12 cm (6.74 inch) Display13MP + 0.08MP | 5MP Front Camera6000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹11,999","₹14,999",20% off,38
"OPPO F31 Pro+ 5G (Himalayan White, 256 GB)",4.4,274 Ratings & 29 Reviews,8 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Full HD+ Display50MP + 2MP | 32MP Front Camera7000 mAh Battery7 Gen 3 Mobile Platform Processor1 Year brand warranty,"₹32,999","₹37,999",13% off,38
"OnePlus 13 (Black Eclipse, 256 GB)",4.5,572 Ratings & 48 Reviews,"12 GB RAM | 256 GB ROM17.32 cm (6.82 inch) Quad HD+ Display50MP + 50MP + 50MP | 32MP Front Camera6000 mAh BatterySnapdragon® 8 Elite Processor1 Year Warranty
1 year manufacturer warranty for device and 1 year manufacturer warranty for in-box accessories including batteries from the date of purchase","₹63,860","₹72,999",12% off,38
"Motorola G34 5G (Charcoal Black, 128 GB)",4.2,"1,49,015 Ratings & 10,007 Reviews",8 GB RAM | 128 GB ROM16.51 cm (6.5 inch) HD+ Display50MP + 2MP | 16MP Front Camera5000 mAh BatterySnapdragon 695 5G Processor1 Year on Handset and 6 Months on Accessories,"₹14,999",,,38
"Motorola Edge 50 Fusion (Forest Blue, 256 GB)",4.4,"1,72,252 Ratings & 11,415 Reviews",12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 13MP | 32MP Front Camera5000 mAh Battery7s Gen 2 Processor1 Year on Handset and 6 Months on Accessories,"₹20,999","₹27,999",25% off,38
"Apple iPhone 17 Pro (Silver, 256 GB)",4.7,668 Ratings & 49 Reviews,"256 GB ROM16.0 cm (6.3 inch) Super Retina XDR Display48MP + 48MP + 48MP | 18MP Front CameraA19 Chip, 6 Core Processor ProcessorApple One (1) Year Limited Warranty","₹1,34,900",,,38
"Xiaomi 14 CIVI (Hot Pink, 512 GB)",4.3,"1,182 Ratings & 107 Reviews",12 GB RAM | 512 GB ROM16.64 cm (6.55 inch) Display50MP Rear Camera | 32MP + 32MP Dual Front Camera4700 mAh Battery8s Gen 3 Mobile Platform Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"₹36,999","₹59,999",38% off,38
"OPPO F31 Pro+ 5G (Festival Pink, 256 GB)",4.3,283 Ratings & 15 Reviews,12 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Full HD+ Display50MP + 2MP | 32MP Front Camera7000 mAh Battery7 Gen 3 Mobile Platform Processor1 Year brand warranty,"₹34,999","₹39,999",12% off,38
"realme C75 5G (Lily White, 128 GB)",4.2,"1,202 Ratings & 71 Reviews",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) HD+ Display32MP Rear Camera | 8MP Front Camera6000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹12,349","₹15,999",22% off,38
"REDMI Note-14 Pro+ 5G (Phantom Purple, 256 GB)",4.4,498 Ratings & 27 Reviews,8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP + 50MP + 8MP | 20MP Front Camera6200 mAh Battery7s Gen 3 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"₹27,580","₹36,999",25% off,38
"vivo Y29 5G (Glacier Blue, 128 GB)",4.4,"2,183 Ratings & 85 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.97 cm (6.68 inch) Display50MP + 0.08MP | 8MP Front Camera5500 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹15,300","₹17,999",14% off,38
"vivo V60 5G (Mist Gray, 128 GB)",4.5,"2,728 Ratings & 213 Reviews",8 GB RAM | 128 GB ROM17.2 cm (6.77 inch) Display50MP + 8MP + 50MP | 50MP Front Camera6500 mAh Battery7 Gen 4 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹35,999","₹41,999",14% off,38
"LAVA Blaze Duo (Arctic White, 128 GB)",3.9,136 Ratings & 10 Reviews,8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display64MP Rear Camera5000 mAh Battery1 Year Handset Warranty and 6 Months Warranty on Accessories,"₹16,899","₹17,999",6% off,38
"Samsung Galaxy F55 5G (Apricot Crush, 128 GB)",4,"3,182 Ratings & 254 Reviews",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 2MP | 50MP Front Camera5000 mAh Battery7 Gen 1 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,"₹21,999","₹28,999",24% off,38
"Motorola Edge 50 Pro 5G with 68W Charger (Luxe Lavender, 256 GB)",4.4,"34,594 Ratings & 2,987 Reviews",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display50MP + 13MP + 10MP | 50MP Front Camera4500 mAh Battery7 Gen 3 Mobile Platform Processor1 Year on Handset and 6 Months on Accessories,"₹27,999","₹36,999",24% off,38
"REDMI 13 5G Prime Edition (Black Diamond, 128 GB)",4.2,263 Ratings & 10 Reviews,8 GB RAM | 128 GB ROM17.25 cm (6.79 inch) Display13MP Rear Camera5030 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,"₹12,224","₹19,999",38% off,39
"Tecno Spark Go 1 (Magic Skin Green, 64 GB)",4.3,"6,439 Ratings & 310 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Display13MP Rear Camera | 8MP Front Camera5000 mAh BatteryUnisoc T61 Processor1 Year Manufacturer Warranty for Phone,"₹7,299","₹8,999",18% off,39
"Tecno Spark Go 1 (Startrail Black, 64 GB)",4.3,"6,439 Ratings & 310 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Display13MP Rear Camera | 8MP Front Camera5000 mAh BatteryUnisoc T61 Processor1 Year Manufacturer Warranty for Phone,"₹7,299","₹8,999",18% off,39
"REDMI Note-14 Pro+ 5G (Spectre Blue, 128 GB)",4.4,498 Ratings & 27 Reviews,8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display50MP + 50MP + 8MP | 20MP Front Camera6200 mAh Battery7s Gen 3 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"₹25,870","₹34,999",26% off,39
"vivo V50e 5G (Sapphire Blue, 128 GB)",4.4,"3,088 Ratings & 179 Reviews",8 GB RAM | 128 GB ROM17.2 cm (6.77 inch) Display50MP + 8MP | 50MP Front Camera5600 mAh BatteryDimensity 7300 Processor1 Year Warranty on the Product and 6 Months Warranty on Inbox Accessories,"₹24,490","₹33,999",27% off,39
"OPPO K13 Turbo Pro 5G (Silver Knight, 256 GB)",4.4,325 Ratings & 34 Reviews,12 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera7000 mAh Battery8s Gen 4 Mobile Platform Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹36,999","₹44,999",17% off,39
"OPPO K13 Turbo Pro 5G (Purple Phantom, 256 GB)",4.4,325 Ratings & 34 Reviews,12 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera7000 mAh Battery8s Gen 4 Mobile Platform Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹36,999","₹44,999",17% off,39
"vivo V50 5G (Rose Red, 128 GB)",4.5,"8,087 Ratings & 654 Reviews",8 GB RAM | 128 GB ROM17.2 cm (6.77 inch) Display50MP + 50MP | 50MP Front Camera6000 mAh Battery7 Gen 3 Processor1 Year Manufacturer Warranty for Device and 6 Months Warranty for Inbox Accessories,"₹32,999","₹39,999",17% off,39
"OPPO Reno13 5G (Luminous Blue, 256 GB)",4.4,"4,915 Ratings & 527 Reviews",8 GB RAM | 256 GB ROM16.74 cm (6.59 inch) Display50MP + 8MP + 2MP | 50MP Front Camera5600 mAh BatteryDimensity 8350 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,"₹31,999","₹43,999",27% off,39
"Samsung Galaxy A36 5G (Awesome Black, 256 GB)",4.3,"1,735 Ratings & 134 Reviews",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP | 12MP Front Camera5000 mAh BatteryQualcomm Snapdragon 6 Gen 3 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,"₹35,499","₹38,999",8% off,39
"REDMI 13c 5G (Startrail Silver, 128 GB)",4.3,"42,885 Ratings & 1,759 Reviews",6 GB RAM | 128 GB ROM17.12 cm (6.74 inch) Display50MP Rear Camera5000 mAh Battery1 Year,"₹11,999","₹15,999",25% off,39
"Samsung Galaxy S24 Exynos 5G (Amber Yellow, 256 GB)",4.6,"8,469 Ratings & 446 Reviews",8 GB RAM | 256 GB ROM15.75 cm (6.2 inch) Full HD+ Display50MP + 10MP + 12MP | 12MP Front Camera4000 mAh BatteryExynos 2400 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,"₹55,999","₹79,999",30% off,39
"vivo Y400 5G (Olive Green, 128 GB)",4.3,558 Ratings & 22 Reviews,8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display50MP + 2MP | 32MP Front Camera6000 mAh Battery4 Gen 2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹22,999","₹25,999",11% off,39
"LAVA Blaze Duo (Celestial Blue, 128 GB)",3.9,184 Ratings & 16 Reviews,6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display64MP Rear Camera5000 mAh Battery1 Year Handset Warranty and 6 Months Warranty on Accessories,"₹16,999","₹18,999",10% off,39
"POCO C85 5G (Power Black, 128 GB)",4.6,26 Ratings & 3 Reviews,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.53 cm (6.9 inch) HD+ Display50MP Rear Camera | 8MP Front Camera6000 mAh Lithium-Ion Polymer BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"₹14,499","₹16,999",14% off,39
"OPPO F31 Pro+ 5G (Himalayan White, 256 GB)",4.3,283 Ratings & 15 Reviews,12 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Full HD+ Display50MP + 2MP | 32MP Front Camera7000 mAh Battery7 Gen 3 Mobile Platform Processor1 Year brand warranty,"₹34,999","₹39,999",12% off,39
"realme C75 5G (Midnight Lily, 128 GB)",4.4,"1,833 Ratings & 74 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) HD+ Display32MP Rear Camera | 8MP Front Camera6000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹13,999","₹16,999",17% off,39
"Nothing Phone (2a) 5G (Blue, 256 GB)",4.4,"1,04,792 Ratings & 8,121 Reviews",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP (OIS) + 50MP | 32MP Front Camera5000 mAh BatteryDimensity 7200 Pro Processor1 Year Manufacturing Warranty,"₹25,999","₹27,999",7% off,39
"Nothing Phone (2a) 5G (Black, 256 GB)",4.4,"1,04,792 Ratings & 8,121 Reviews",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP (OIS) + 50MP | 32MP Front Camera5000 mAh BatteryDimensity 7200 Pro Processor1 Year Manufacturing Warranty,"₹25,999","₹27,999",7% off,39
"realme 13 Pro+ 5G (Monet Gold, 256 GB)",4.4,"10,465 Ratings & 968 Reviews",12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 50MP | 32MP Front Camera5200 mAh BatterySnapdragon 7s Gen2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹26,998","₹38,998",30% off,39
"OPPO F23 5G (Bold Gold, 256 GB)",4.2,"2,006 Ratings & 140 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display64MP + 2MP + 2MP | 32MP Front Camera5000 mAh BatterySnapdragon 695 Processor12 Months on Handset and 6 Months on Adapter & Cable,"₹18,448","₹28,999",36% off,39
"vivo Y29 5G (Diamond Black, 128 GB)",4.3,"1,039 Ratings & 47 Reviews",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.97 cm (6.68 inch) Display50MP + 0.08MP | 8MP Front Camera5500 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹13,999",,,39
"vivo Y29 5G (Diamond Black, 128 GB)",4.4,936 Ratings & 43 Reviews,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.97 cm (6.68 inch) Display50MP + 0.08MP | 8MP Front Camera5500 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹16,999","₹21,999",22% off,39
"Samsung Galaxy F16 5G (Bling Black, 128 GB)",4.2,"10,029 Ratings & 578 Reviews",6 GB RAM | 128 GB ROM16.91 cm (6.657 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,"₹13,999","₹17,499",20% off,39
"REDMI 13 5G Prime Edition (Orchid Pink, 128 GB)",4.2,263 Ratings & 10 Reviews,8 GB RAM | 128 GB ROM17.25 cm (6.79 inch) Display13MP Rear Camera5030 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,"₹14,447","₹19,999",27% off,40
"Motorola g13 (Matte Charcoal, 64 GB)",4,"58,821 Ratings & 4,963 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 2MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year on Handset and 6 Months on Accessories,"₹12,999",,,40
"Samsung Galaxy S25 Ultra 5G (Titanium Gray, 512 GB)",4.6,"2,531 Ratings & 256 Reviews",12 GB RAM | 512 GB ROM17.53 cm (6.9 inch) Quad HD+ Display200MP + 50MP + 50MP + 10MP | 12MP Front Camera5000 mAh Battery8 Elite for Galaxy Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,"₹1,41,999",,,40
"OnePlus 13 (Black Eclipse, 512 GB)",4.6,276 Ratings & 24 Reviews,"16 GB RAM | 512 GB ROM17.32 cm (6.82 inch) Quad HD+ Display50MP + 50MP + 50MP | 32MP Front Camera6000 mAh BatterySnapdragon® 8 Elite Processor1 Year Warranty
1 year manufacturer warranty for device and 1 year manufacturer warranty for in-box accessories including batteries from the date of purchase","₹72,970","₹79,999",8% off,40
"Motorola Edge 50 Pro 5G with 68W Charger (Black Beauty, 256 GB)",4.4,"34,594 Ratings & 2,987 Reviews",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display50MP + 13MP + 10MP | 50MP Front Camera4500 mAh Battery7 Gen 3 Mobile Platform Processor1 Year on Handset and 6 Months on Accessories,"₹27,999","₹36,999",24% off,40
"Nothing Phone (2a) 5G (Blue, 256 GB)",4.4,"16,468 Ratings & 1,219 Reviews",12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP (OIS) + 50MP | 32MP Front Camera5000 mAh BatteryDimensity 7200 Pro Processor1 Year Manufacturing Warranty,"₹27,999","₹29,999",6% off,40
"REDMI Note-14 Pro+ 5G (Titan Black, 256 GB)",4.4,498 Ratings & 27 Reviews,8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP + 50MP + 8MP | 20MP Front Camera6200 mAh Battery7s Gen 3 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"₹28,450","₹36,999",23% off,40
"Nothing Phone (2a) 5G (Blue, 128 GB)",4.4,"1,04,792 Ratings & 8,121 Reviews",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP (OIS) + 50MP | 32MP Front Camera5000 mAh BatteryDimensity 7200 Pro Processor1 Year Manufacturing Warranty,"₹23,999","₹25,999",7% off,40
"realme 13 Pro 5G (Monet Purple, 256 GB)",4.4,"8,097 Ratings & 542 Reviews",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 2MP | 32MP Front Camera5200 mAh BatterySnapdragon 7s Gen2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹23,999","₹30,999",22% off,40
"OPPO A59 5G (Starry Black, 128 GB)",4.3,"1,268 Ratings & 59 Reviews",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.66 cm (6.56 inch) HD+ Display13MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6020 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"₹13,000","₹17,999",27% off,40
"OPPO A59 5G (Silk Gold, 128 GB)",4.3,"1,268 Ratings & 59 Reviews",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.66 cm (6.56 inch) HD+ Display13MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6020 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"₹13,000","₹17,999",27% off,40
"OnePlus 15 5G (Infinite Black, 256 GB)",4.7,41 Ratings & 4 Reviews,12 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera7300 mAh Battery12 months manufacturer warranty,"₹72,999","₹76,999",5% off,40
"vivo Y27 (Sea Blue, 128 GB)",4.2,"2,846 Ratings & 121 Reviews",6 GB RAM | 128 GB ROM16.87 cm (6.64 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"₹13,999","₹18,999",26% off,40
"OPPO F27 Pro+ (Midnight Navy, 128 GB)",4.4,"16,412 Ratings & 698 Reviews",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display64MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 7050 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"₹23,999","₹32,999",27% off,40
"REDMI 13 5G Prime Edition (Black Diamond, 128 GB)",4.2,263 Ratings & 10 Reviews,8 GB RAM | 128 GB ROM17.25 cm (6.79 inch) Display13MP Rear Camera5030 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,"₹14,385","₹19,999",28% off,40
"REDMI 15C 5G (Moonlight Blue, 128 GB)",4.5,12 Ratings & 0 Reviews,6 GB RAM | 128 GB ROM17.53 cm (6.9 inch) Display50MP Rear Camera6000 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,"₹14,035","₹15,999",12% off,40
"POCO X7 Pro 5G (Obsidian Black, 256 GB)",4.3,"16,224 Ratings & 1,708 Reviews",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP + 8MP | 20MP Front Camera6550 mAh BatteryDimensity D8400 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"₹23,999","₹31,999",25% off,40
